"DT_TOTALIZACAO     ","QT_SECOES_TOTAL","QT_APTOS_TOTAL","QT_SECOES_TOT","QT_SECOES_TOT_ACUMULADO","PE_SECOES_TOT_ACUMULADO                      ","QT_APTOS_TOT","QT_APTOS_TOT_ACUMULADO","QT_VOTOS_TOTAL","QT_VOTOS_TOTAL_ACUMULADO","QT_VOTOS_CONCORRENTES","QT_VOTOS_CONCORRENTES_ACUMULADO","CIRO_GOMES_QT_VOTOS_TOT","CIRO_GOMES_QT_VOTOS_TOT_ACUMULADO","CIRO_GOMES_PE_VOTOS_TOT_ACUMULADO            ","LULA_QT_VOTOS_TOT","LULA_QT_VOTOS_TOT_ACUMULADO","LULA_PE_VOTOS_TOT_ACUMULADO                  ","PADRE_KELMON_QT_VOTOS_TOT","PADRE_KELMON_QT_VOTOS_TOT_ACUMULADO","PADRE_KELMON_PE_VOTOS_TOT_ACUMULADO          ","SIMONE_TEBET_QT_VOTOS_TOT","SIMONE_TEBET_QT_VOTOS_TOT_ACUMULADO","SIMONE_TEBET_PE_VOTOS_TOT_ACUMULADO          ","VERA_QT_VOTOS_TOT","VERA_QT_VOTOS_TOT_ACUMULADO","VERA_PE_VOTOS_TOT_ACUMULADO                  ","SOFIA_MANZANO_QT_VOTOS_TOT","SOFIA_MANZANO_QT_VOTOS_TOT_ACUMULADO","SOFIA_MANZANO_PE_VOTOS_TOT_ACUMULADO         ","JAIR_BOLSONARO_QT_VOTOS_TOT","JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO","JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO        ","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT_ACUMULADO","CONSTITUINTE_EYMAEL_PE_VOTOS_TOT_ACUMULADO   ","FELIPE_DAVILA_QT_VOTOS_TOT","FELIPE_DAVILA_QT_VOTOS_TOT_ACUMULADO","FELIPE_DAVILA_PE_VOTOS_TOT_ACUMULADO         ","SORAYA_THRONICKE_QT_VOTOS_TOT","SORAYA_THRONICKE_QT_VOTOS_TOT_ACUMULADO","SORAYA_THRONICKE_PE_VOTOS_TOT_ACUMULADO      ","LEO_PERICLES_QT_VOTOS_TOT","LEO_PERICLES_QT_VOTOS_TOT_ACUMULADO","LEO_PERICLES_PE_VOTOS_TOT_ACUMULADO          ","BRANCO_QT_VOTOS_TOT","BRANCO_QT_VOTOS_TOT_ACUMULADO","BRANCO_PE_VOTOS_TOT_ACUMULADO                ","NULO_QT_VOTOS_TOT","NULO_QT_VOTOS_TOT_ACUMULADO","NULO_PE_VOTOS_TOT_ACUMULADO"
"10/2/2022 17:16","472075","156454011","2","1323","0.002803","385","588926","324","366344","314","353952","4","14992","0.042356","217","149564","0.422554","0","395","0.001116","5","18863","0.053293","0","351","0.000992","0","488","0.001379","88","163691","0.462467","0","201","0.000568","0","3348","0.009459","0","1756","0.004961","0","303","0.000856","2","5859","0.015993","8","6533","0.017833"
"10/2/2022 17:16","472075","156454011","3","1326","0.002809","572","589498","467","366811","461","354413","1","14993","0.042304","400","149964","0.423133","0","395","0.001115","14","18877","0.053263","0","351","0.00099","0","488","0.001377","45","163736","0.461992","0","201","0.000567","0","3348","0.009447","1","1757","0.004957","0","303","0.000855","2","5861","0.015978","4","6537","0.017821"
"10/2/2022 17:16","472075","156454011","6","1332","0.002822","1596","591094","1257","368068","1223","355636","30","15023","0.042243","610","150574","0.423394","0","395","0.001111","46","18923","0.053209","0","351","0.000987","0","488","0.001372","532","164268","0.461899","0","201","0.000565","1","3349","0.009417","4","1761","0.004952","0","303","0.000852","9","5870","0.015948","25","6562","0.017828"
"10/2/2022 17:17","472075","156454011","18","1350","0.00286","5693","596787","4776","372844","4580","360216","169","15192","0.042175","1659","152233","0.422616","3","398","0.001105","301","19224","0.053368","1","352","0.000977","3","491","0.001363","2347","166615","0.462542","1","202","0.000561","73","3422","0.0095","22","1783","0.00495","1","304","0.000844","69","5939","0.015929","127","6689","0.01794"
"10/2/2022 17:17","472075","156454011","5","1355","0.00287","1526","598313","1207","374051","1168","361384","17","15209","0.042085","298","152531","0.422075","2","400","0.001107","86","19310","0.053433","0","352","0.000974","0","491","0.001359","755","167370","0.463136","0","202","0.000559","6","3428","0.009486","3","1786","0.004942","1","305","0.000844","18","5957","0.015926","21","6710","0.017939"
"10/2/2022 17:17","472075","156454011","38","1393","0.002951","13515","611828","11371","385422","11014","372398","279","15488","0.04159","4002","156533","0.420338","14","414","0.001112","569","19879","0.053381","6","358","0.000961","1","492","0.001321","6004","173374","0.465561","1","203","0.000545","45","3473","0.009326","90","1876","0.005038","3","308","0.000827","131","6088","0.015796","226","6936","0.017996"
"10/2/2022 17:17","472075","156454011","4","1397","0.002959","932","612760","767","386189","754","373152","11","15499","0.041535","316","156849","0.420335","0","414","0.001109","26","19905","0.053343","0","358","0.000959","0","492","0.001318","391","173765","0.465668","0","203","0.000544","1","3474","0.00931","9","1885","0.005052","0","308","0.000825","4","6092","0.015775","9","6945","0.017983"
"10/2/2022 17:17","472075","156454011","3","1400","0.002966","686","613446","600","386789","586","373738","9","15508","0.041494","252","157101","0.420351","0","414","0.001108","18","19923","0.053307","0","358","0.000958","0","492","0.001316","298","174063","0.465735","0","203","0.000543","1","3475","0.009298","8","1893","0.005065","0","308","0.000824","3","6095","0.015758","11","6956","0.017984"
"10/2/2022 17:17","472075","156454011","1","1401","0.002968","100","613546","90","386879","85","373823","0","15508","0.041485","49","157150","0.420386","1","415","0.00111","0","19923","0.053295","0","358","0.000958","0","492","0.001316","34","174097","0.46572","0","203","0.000543","0","3475","0.009296","1","1894","0.005067","0","308","0.000824","1","6096","0.015757","4","6960","0.01799"
"10/2/2022 17:17","472075","156454011","45","1446","0.003063","14256","627802","11897","398776","11513","385336","492","16000","0.041522","3967","161117","0.418121","6","421","0.001093","696","20619","0.053509","6","364","0.000945","6","498","0.001292","6200","180297","0.467896","5","208","0.00054","79","3554","0.009223","49","1943","0.005042","7","315","0.000817","154","6250","0.015673","230","7190","0.01803"
"10/2/2022 17:17","472075","156454011","1","1447","0.003065","219","628021","178","398954","170","385506","3","16003","0.041512","106","161223","0.418211","0","421","0.001092","5","20624","0.053499","0","364","0.000944","0","498","0.001292","56","180353","0.467834","0","208","0.00054","0","3554","0.009219","0","1943","0.00504","0","315","0.000817","1","6251","0.015668","7","7197","0.01804"
"10/2/2022 17:17","472075","156454011","24","1471","0.003116","7395","635416","6277","405231","6108","391614","211","16214","0.041403","2632","163855","0.418409","3","424","0.001083","434","21058","0.053772","2","366","0.000935","4","502","0.001282","2755","183108","0.467573","1","209","0.000534","23","3577","0.009134","39","1982","0.005061","4","319","0.000815","63","6314","0.015581","106","7303","0.018022"
"10/2/2022 17:18","472075","156454011","7","1478","0.003131","1657","637073","1345","406576","1290","392904","27","16241","0.041336","634","164489","0.418649","1","425","0.001082","52","21110","0.053728","0","366","0.000932","0","502","0.001278","568","183676","0.467483","0","209","0.000532","3","3580","0.009112","4","1986","0.005055","1","320","0.000814","28","6342","0.015599","27","7330","0.018029"
"10/2/2022 17:18","472075","156454011","1","1479","0.003133","276","637349","211","406787","205","393109","7","16248","0.041332","144","164633","0.418797","0","425","0.001081","4","21114","0.05371","0","366","0.000931","0","502","0.001277","50","183726","0.467367","0","209","0.000532","0","3580","0.009107","0","1986","0.005052","0","320","0.000814","2","6344","0.015595","4","7334","0.018029"
"10/2/2022 17:18","472075","156454011","1","1480","0.003135","141","637490","111","406898","110","393219","3","16251","0.041328","47","164680","0.4188","0","425","0.001081","6","21120","0.053711","0","366","0.000931","0","502","0.001277","54","183780","0.467373","0","209","0.000532","0","3580","0.009104","0","1986","0.005051","0","320","0.000814","0","6344","0.015591","1","7335","0.018027"
"10/2/2022 17:18","472075","156454011","3","1483","0.003141","846","638336","669","407567","653","393872","22","16273","0.041315","228","164908","0.418684","1","426","0.001082","41","21161","0.053726","0","366","0.000929","1","503","0.001277","350","184130","0.467487","0","209","0.000531","7","3587","0.009107","3","1989","0.00505","0","320","0.000812","9","6353","0.015588","7","7342","0.018014"
"10/2/2022 17:18","472075","156454011","1","1484","0.003144","380","638716","292","407859","283","394155","4","16277","0.041296","84","164992","0.418597","0","426","0.001081","14","21175","0.053723","0","366","0.000929","0","503","0.001276","179","184309","0.467605","0","209","0.00053","0","3587","0.0091","2","1991","0.005051","0","320","0.000812","4","6357","0.015586","5","7347","0.018014"
"10/2/2022 17:18","472075","156454011","1","1485","0.003146","359","639075","307","408166","299","394454","10","16287","0.04129","96","165088","0.418523","0","426","0.00108","12","21187","0.053712","0","366","0.000928","1","504","0.001278","178","184487","0.467702","0","209","0.00053","1","3588","0.009096","1","1992","0.00505","0","320","0.000811","3","6360","0.015582","5","7352","0.018012"
"10/2/2022 17:18","472075","156454011","4","1489","0.003154","1483","640558","1214","409380","1175","395629","43","16330","0.041276","302","165390","0.418043","1","427","0.001079","37","21224","0.053646","0","366","0.000925","0","504","0.001274","781","185268","0.468287","1","210","0.000531","7","3595","0.009087","3","1995","0.005043","0","320","0.000809","13","6373","0.015567","26","7378","0.018022"
"10/2/2022 17:18","472075","156454011","1","1490","0.003156","322","640880","280","409660","267","395896","8","16338","0.041268","65","165455","0.417925","0","427","0.001079","22","21246","0.053666","0","366","0.000924","0","504","0.001273","171","185439","0.468403","0","210","0.00053","0","3595","0.009081","1","1996","0.005042","0","320","0.000808","8","6381","0.015576","5","7383","0.018022"
"10/2/2022 17:18","472075","156454011","10","1500","0.003177","3358","644238","2731","412391","2617","398513","111","16449","0.041276","775","166230","0.417126","1","428","0.001074","154","21400","0.0537","0","366","0.000918","1","505","0.001267","1530","186969","0.469167","2","212","0.000532","22","3617","0.009076","20","2016","0.005059","1","321","0.000805","37","6418","0.015563","77","7460","0.01809"
"10/2/2022 17:18","472075","156454011","1","1501","0.00318","274","644512","218","412609","209","398722","1","16450","0.041257","134","166364","0.417243","0","428","0.001073","9","21409","0.053694","0","366","0.000918","0","505","0.001267","64","187033","0.469081","0","212","0.000532","0","3617","0.009071","1","2017","0.005059","0","321","0.000805","3","6421","0.015562","6","7466","0.018095"
"10/2/2022 17:18","472075","156454011","2","1503","0.003184","650","645162","524","413133","499","399221","22","16472","0.04126","189","166553","0.417195","0","428","0.001072","38","21447","0.053722","0","366","0.000917","0","505","0.001265","248","187281","0.469116","0","212","0.000531","1","3618","0.009063","1","2018","0.005055","0","321","0.000804","16","6437","0.015581","9","7475","0.018093"
"10/2/2022 17:18","472075","156454011","28","1531","0.003243","9383","654545","7631","420764","7392","406613","232","16704","0.041081","2601","169154","0.416007","6","434","0.001067","362","21809","0.053636","2","368","0.000905","6","511","0.001257","4086","191367","0.470637","1","213","0.000524","31","3649","0.008974","64","2082","0.00512","1","322","0.000792","103","6540","0.015543","136","7611","0.018089"
"10/2/2022 17:18","472075","156454011","2","1533","0.003247","384","654929","235","420999","226","406839","2","16706","0.041063","187","169341","0.416236","0","434","0.001067","5","21814","0.053618","0","368","0.000905","0","511","0.001256","27","191394","0.470442","0","213","0.000524","0","3649","0.008969","5","2087","0.00513","0","322","0.000791","0","6540","0.015534","9","7620","0.0181"
"10/2/2022 17:18","472075","156454011","2","1535","0.003252","455","655384","395","421394","387","407226","7","16713","0.041041","154","169495","0.416219","0","434","0.001066","22","21836","0.053621","0","368","0.000904","0","511","0.001255","201","191595","0.470488","0","213","0.000523","0","3649","0.008961","3","2090","0.005132","0","322","0.000791","5","6545","0.015532","3","7623","0.01809"
"10/2/2022 17:18","472075","156454011","4","1539","0.00326","599","655983","432","421826","420","407646","5","16718","0.041011","322","169817","0.41658","1","435","0.001067","6","21842","0.053581","0","368","0.000903","0","511","0.001254","77","191672","0.470192","0","213","0.000523","0","3649","0.008951","9","2099","0.005149","0","322","0.00079","2","6547","0.015521","10","7633","0.018095"
"10/2/2022 17:18","472075","156454011","43","1582","0.003351","12917","668900","10812","432638","10476","418122","449","17167","0.041057","3622","173439","0.414805","10","445","0.001064","676","22518","0.053855","1","369","0.000883","5","516","0.001234","5590","197262","0.471781","4","217","0.000519","62","3711","0.008875","50","2149","0.00514","7","329","0.000787","148","6695","0.015475","188","7821","0.018077"
"10/2/2022 17:18","472075","156454011","1","1583","0.003353","140","669040","115","432753","113","418235","1","17168","0.041049","82","173521","0.414889","0","445","0.001064","6","22524","0.053855","0","369","0.000882","0","516","0.001234","24","197286","0.471711","0","217","0.000519","0","3711","0.008873","0","2149","0.005138","0","329","0.000787","0","6695","0.015471","2","7823","0.018077"
"10/2/2022 17:18","472075","156454011","4","1587","0.003362","993","670033","838","433591","805","419040","12","17180","0.040998","358","173879","0.414946","1","446","0.001064","26","22550","0.053813","0","369","0.000881","0","516","0.001231","408","197694","0.471778","0","217","0.000518","0","3711","0.008856","0","2149","0.005128","0","329","0.000785","5","6700","0.015452","28","7851","0.018107"
"10/2/2022 17:18","472075","156454011","2","1589","0.003366","491","670524","383","433974","378","419418","5","17185","0.040973","187","174066","0.415018","0","446","0.001063","12","22562","0.053794","0","369","0.00088","0","516","0.00123","173","197867","0.471766","0","217","0.000517","0","3711","0.008848","1","2150","0.005126","0","329","0.000784","1","6701","0.015441","4","7855","0.0181"
"10/2/2022 17:18","472075","156454011","5","1594","0.003377","995","671519","643","434617","635","420053","17","17202","0.040952","468","174534","0.415505","1","447","0.001064","29","22591","0.053781","0","369","0.000878","0","516","0.001228","119","197986","0.471336","0","217","0.000517","0","3711","0.008835","1","2151","0.005121","0","329","0.000783","2","6703","0.015423","6","7861","0.018087"
"10/2/2022 17:18","472075","156454011","25","1619","0.00343","8206","679725","6739","441356","6545","426598","241","17443","0.040889","2663","177197","0.415372","6","453","0.001062","387","22978","0.053863","1","370","0.000867","2","518","0.001214","3175","201161","0.471547","0","217","0.000509","28","3739","0.008765","38","2189","0.005131","4","333","0.000781","70","6773","0.015346","124","7985","0.018092"
"10/2/2022 17:19","472075","156454011","11","1630","0.003453","2983","682708","2447","443803","2382","428980","83","17526","0.040855","1162","178359","0.415775","1","454","0.001058","96","23074","0.053788","0","370","0.000863","0","518","0.001208","1016","202177","0.471297","1","218","0.000508","4","3743","0.008725","19","2208","0.005147","0","333","0.000776","24","6797","0.015315","41","8026","0.018085"
"10/2/2022 17:19","472075","156454011","12","1642","0.003478","3346","686054","2458","446261","2362","431342","84","17610","0.040826","1056","179415","0.415946","2","456","0.001057","106","23180","0.053739","0","370","0.000858","1","519","0.001203","1079","203256","0.471218","2","220","0.00051","15","3758","0.008712","16","2224","0.005156","1","334","0.000774","41","6838","0.015323","55","8081","0.018108"
